OID_,fd_id,bid,cbfips,st_damcat,occtype,bldgtype,number_of_story,sqft,foundation,FFE,med_yr_blt,BRV,val_cont,val_vehic,ftprntid,ftprntsrc,source,students,pop2amu65,pop2amo65,pop2pmu65,pop2pmo65,o65disable,u65disable,y_column,x_column,flood_zone,grnd_elv_m,DEM,R10,R50,R100,R500
1251553,488647007,76X6MGH4+WMP-3-2-3-3,4.82E+14,RES,RES1-1SNB,W,1,1664,no_basement,0.5,1971,207338.366,103669.183,27000,48201_2257049,Bing,P,0,2,0,1,0,0.24,0.03,29.67983493,-95.49330961,A/AE,17.0444088,55.91997816,56.29191,58.37158,59.16898,60.6338
1251584,488647024,76X6MGJ4+3MQ-3-3-3-4,4.82E+14,RES,RES1-1SNB,W,1,1696,no_basement,0.5,1971,149213.211,74606.6058,27000,48201_2257059,Bing,P,0,3,1,1,1,0.24,0.03,29.68021003,-95.49327456,A/AE,17.04994774,55.93815054,56.26992,58.3443,59.1437,60.60953
1251585,488647026,76X6MGH4+QMP-3-2-3-2,4.82E+14,RES,RES1-1SNB,W,1,1722,no_basement,0.5,1971,150993.769,75496.8848,27000,48201_2257061,Bing,P,0,3,1,1,1,0.24,0.03,29.67945476,-95.49331033,A/AE,16.87789917,55.37368671,56.22636,58.29026,59.09364,60.56144
1251590,488647036,76X6MGH4+VM4-4-3-2-2,4.82E+14,RES,RES1-1SWB,W,1,1724,basement,2,1971,246305.369,123152.684,27000,48201_2257070,Bing,P,0,3,1,1,1,0.24,0.03,29.67964902,-95.49329076,A/AE,16.89070511,55.41570095,56.27106,58.34571,59.14501,60.61078
1252330,488647726,76X6MGJ3+4V8-4-3-2-3,4.82E+14,RES,RES1-1SNB,M,1,2009,no_basement,0.5,1971,234665.638,117332.819,27000,48201_2257980,Bing,P,0,2,0,0,0,0.24,0.03,29.68029965,-95.49528976,A/AE,17.1782341,56.35903757,56.3569,58.41073,59.19526,60.64555
1252331,488647727,76X6MGJ3+5H6-3-3-3-3,4.82E+14,RES,RES1-1SNB,M,1,1978,no_basement,0.5,1971,232399.508,116199.754,27000,48201_2257983,Bing,P,0,2,0,1,0,0.24,0.03,29.68041055,-95.49612072,A/AE,17.13045883,56.20229455,56.33678,58.36734,59.15064,60.59671
1252332,488647728,76X6MGJ4+72X-4-4-3-2,4.82E+14,RES,RES1-1SNB,W,1,1733,no_basement,0.5,1971,213228.229,106614.114,27000,48201_2257985,Bing,P,0,2,1,1,1,0.24,0.03,29.68074534,-95.49487771,A/AE,17.0281601,55.86666877,56.36631,58.431,59.21611,60.66838
1252333,488647729,76X6MGJ4+35J-5-2-3-4,4.82E+14,RES,RES1-1SNB,W,1,2167,no_basement,0.5,1971,246014.268,123007.134,27000,48201_2257987,Bing,P,0,2,0,1,0,0.24,0.03,29.68020734,-95.49462424,A/AE,16.71280479,54.83203848,56.37353,58.44654,59.23209,60.68588
1252336,488647732,76X6MGJ4+54Q-3-2-3-2,4.82E+14,RES,RES1-2SNB,W,2,1797,no_basement,0.5,1971,162846.454,81423.2272,27000,48201_2257990,Bing,P,0,2,1,1,1,0.24,0.03,29.6804609,-95.4946392,A/AE,17.00558472,55.79260256,56.37348,58.44644,59.23199,60.68576
1252337,488647733,76X6MGJ4+33R-3-3-3-4,4.82E+14,RES,RES1-1SNB,W,1,1807,no_basement,0.5,1971,219305.275,109652.637,27000,48201_2257991,Bing,P,0,2,0,1,0,0.24,0.03,29.68023745,-95.49487127,A/AE,16.94331551,55.58830724,56.36641,58.43121,59.21632,60.66862
1252338,488647734,76X6MGJ3+8PF-2-3-3-3,4.82E+14,RES,RES1-1SNB,M,1,1877,no_basement,0.5,1971,161290.996,80645.4983,27000,48201_2257992,Bing,P,0,2,0,1,0,0.24,0.03,29.68080394,-95.49570825,A/AE,17.090662,56.07172752,56.34732,58.39008,59.17401,60.6223
1252341,488647737,76X6MGJ3+4PM-3-3-3-3,4.82E+14,RES,RES1-1SNB,M,1,2021,no_basement,0.5,1971,235563.926,117781.963,27000,48201_2257995,Bing,P,0,2,0,1,0,0.24,0.03,29.6803405,-95.495705,A/AE,17.09134293,56.07396153,56.34721,58.38983,59.17376,60.62202
1252343,488647739,76X6MGJ4+74W-4-3-4-2,4.82E+14,RES,RES1-1SNB,W,1,2161,no_basement,0.5,1971,177433.538,88716.769,27000,48201_2257999,Bing,P,0,2,0,1,0,0.24,0.03,29.68074848,-95.49465649,A/AE,16.91782951,55.50469178,56.37106,58.44122,59.22662,60.67989
1252344,488647740,76X6MGJ3+3XW-4-2-2-4,4.82E+14,RES,RES1-1SNB,W,1,1756,no_basement,0.5,1971,215143.602,107571.801,27000,48201_2258000,Bing,P,0,3,1,1,1,0.24,0.03,29.68024911,-95.49506243,A/AE,17.01368713,55.8191853,56.36402,58.42606,59.21103,60.66282
1252345,488647741,76X6MGJ3+8V4-4-3-7-3,4.82E+14,RES,RES1-1SNB,W,1,2052,no_basement,0.5,1971,171860.351,85930.1758,27000,48201_2258002,Bing,P,0,3,1,1,1,0.24,0.03,29.68075599,-95.49529387,A/AE,17.06378937,55.98356271,56.35683,58.41055,59.19508,60.64536
1252347,488647743,76X6MGJ3+527-3-3-2-2,4.82E+14,RES,RES1-1SNB,W,1,1836,no_basement,0.5,1971,158620.133,79310.0665,27000,48201_2258004,Bing,P,0,2,0,1,0,0.24,0.03,29.680423,-95.497439,A/AE,17.06230354,55.97868796,56.53185,58.56576,59.32009,60.69273
1252348,488647744,76X6MGJ3+56J-3-3-3-4,4.82E+14,RES,RES1-1SNB,M,1,1917,no_basement,0.5,1971,227880.407,113940.203,27000,48201_2258008,Bing,P,0,2,0,1,0,0.24,0.03,29.68047327,-95.49699687,A/AE,17.18659592,56.38647135,56.43251,58.45809,59.22594,60.63256
1252349,488647745,76X6MGJ3+4JW-4-3-3-3,4.82E+14,RES,RES1-1SNB,W,1,1734,no_basement,0.5,1971,213312.005,106656.002,27000,48201_2258009,Bing,P,0,2,1,1,1,0.24,0.03,29.68037181,-95.49591417,A/AE,17.0937252,56.0817774,56.34203,58.37868,59.16229,60.60947
1252351,488647747,76X6MGJ3+8Q9-2-3-2-2,4.82E+14,RES,RES1-1SNB,W,1,1785,no_basement,0.5,1971,155244.716,77622.3582,27000,48201_2258011,Bing,P,0,2,1,1,1,0.24,0.03,29.680793,-95.495506,A/AE,17.0395298,55.90397095,56.35207,58.4003,59.18453,60.63381
1252352,488647748,76X6MGJ3+59P-3-3-2-4,4.82E+14,RES,RES1-1SNB,W,1,1844,no_basement,0.5,1971,159144.266,79572.1331,27000,48201_2258012,Bing,P,0,2,0,1,0,0.24,0.03,29.68047025,-95.49656112,A/AE,17.17851257,56.35995119,56.33355,58.35083,59.13216,60.57262
1252354,488647750,76X6MGJ3+5FF-3-3-3-3,4.82E+14,RES,RES1-1SNB,M,1,2058,no_basement,0.5,1971,172176.461,86088.2309,27000,48201_2258014,Bing,P,0,3,1,1,1,0.24,0.03,29.680436,-95.4963345,A/AE,17.07596207,56.02349939,56.33152,58.35602,59.13898,60.58395
1252355,488647751,76X6MGJ3+54M-2-3-3-3,4.82E+14,RES,RES1-1SWB,W,1,1961,basement,2,1971,215778.132,107889.066,27000,48201_2258015,Bing,P,0,3,1,1,1,0.24,0.03,29.680451,-95.497212,A/AE,17.10871124,56.13094419,56.48238,58.51213,59.2732,60.66276
1252356,488647752,76X6MGJ3+7XW-3-2-4-4,4.82E+14,RES,RES1-1SNB,W,1,2423,no_basement,0.5,1971,189677.758,94838.8792,27000,48201_2258016,Bing,P,0,2,0,0,0,0.24,0.03,29.68074405,-95.49505476,A/AE,16.99693489,55.76422387,56.36157,58.42078,59.20559,60.65687
1252357,488647753,76X6MGJ3+4RM-3-2-3-3,4.82E+14,RES,RES1-1SNB,W,1,2279,no_basement,0.5,1971,183062.534,91531.2673,27000,48201_2258018,Bing,P,0,2,0,1,0,0.24,0.03,29.68033064,-95.49546769,A/AE,17.11899567,56.16468574,56.35216,58.40051,59.18475,60.63404
1254232,488649655,76X6MFJX+CRF-3-4-2-4,4.82E+14,RES,RES1-1SNB,W,1,1744,no_basement,0.5,1971,152488.439,76244.2199,27000,48201_2261193,Bing,P,0,2,0,1,0,0.24,0.03,29.68107285,-95.50044394,A/AE,17.52054977,57.48212052,57.45113,59.88699,60.63264,61.51549
1255497,488650938,76X6MFMV+2HH-4-3-2-2,4.82E+14,RES,RES1-1SNB,W,1,1158,no_basement,0.5,1968,118085.289,59042.6449,27000,48201_2263558,Bing,P,0,2,1,2,1,0.24,0.03,29.68257346,-95.50601559,A/AE,17.81233406,58.43941808,58.90415,60.91119,61.46631,62.55323
1255530,488650958,76X6MFMV+2G6-2-3-2-2,4.82E+14,RES,RES1-1SNB,W,1,1015,no_basement,0.5,1968,158376.57,79188.2852,27000,48201_2263569,Bing,P,0,2,0,1,0,0.24,0.03,29.6825485,-95.5062205,A/AE,17.81258392,58.44023784,58.94868,60.95478,61.50727,62.60045
1258826,488654247,76X6MFFQ+J43-7-4-7-5,4.82E+14,RES,RES1-1SNB,W,1,2100,no_basement,0.5,1974,241328.43,120664.215,27000,48201_2266162,Bing,P,0,9,2,5,2,0.24,0.03,29.67401827,-95.51220423,A/AE,17.90302467,58.73695947,59.77376,61.5004,61.95496,63.04245
1258827,488654248,76X6MFFQ+P3H-4-5-4-4,4.82E+14,RES,RES1-1SNB,W,1,2100,no_basement,0.5,1974,174358.8,87179.4,27000,48201_2266163,Bing,P,0,9,2,5,2,0.24,0.03,29.67430571,-95.51226902,A/AE,18.00873375,59.08377403,59.7689,61.50021,61.95541,63.04403
1258828,488654249,76X6MFFQ+V62-8-9-10-8,4.82E+14,RES,RES1-1SNB,W,1,2634,no_basement,0.5,1974,200951.573,100475.786,27000,48201_2266164,Bing,P,0,9,1,5,1,0.24,0.03,29.67462985,-95.51198988,A/AE,18.14120483,59.51839047,59.75217,61.49842,61.95551,63.04728
1258829,488654250,76X6MFFQ+J47-8-4-7-5,4.82E+14,RES,RES1-1SNB,W,1,2168,no_basement,0.5,1974,246082.794,123041.397,27000,48201_2266165,ORNL,P,0,9,2,6,2,0.24,0.03,29.67404766,-95.51221613,A/AE,17.90302467,58.73695947,59.77376,61.5004,61.95496,63.04245
1258830,488654251,76X6MFFQ+P3W-4-5-4-5,4.82E+14,RES,RES1-1SNB,W,1,3307,no_basement,0.5,1974,234794.746,117397.373,27000,48201_2266166,ORNL,P,0,9,2,5,2,0.24,0.03,29.67436573,-95.51231021,A/AE,17.93016434,58.82600036,59.76949,61.50024,61.95536,63.04384
1258831,488654252,76X6MFFQ+V54-8-6-8-7,4.82E+14,RES,RES1-1SNB,W,1,2092,no_basement,0.5,1974,173947.222,86973.6113,27000,48201_2266167,ORNL,P,0,9,2,5,2,0.24,0.03,29.67463944,-95.51204637,A/AE,18.16733551,59.60412104,59.75331,61.49908,61.95618,63.04805
1258832,488654253,76X6MFFQ+W7C-3-2-2-3,4.82E+14,RES,RES1-3SNB,W,2,2662,no_basement,0.5,1974,222477.262,111238.631,27000,48201_2266168,ORNL,P,0,9,2,5,2,0.24,0.03,29.67481582,-95.51186636,A/AE,17.87153435,58.63364475,59.74914,61.49667,61.95374,63.04522
1260330,488655768,76X6MFHP+94P-4-4-5-4,4.82E+14,RES,RES1-1SNB,W,1,2044,no_basement,0.5,1968,147091.619,73545.8099,27000,48201_2267179,Bing,P,0,3,1,1,1,0.24,0.03,29.67846706,-95.51467033,A/AE,18.23226357,59.81713959,59.89322,61.55212,61.99586,63.05511
1260356,488655793,76X6MFHP+C26-2-2-1-2,4.82E+14,RES,RES1-3SNB,S,2,2346,no_basement,0.5,1968,169656.592,84828.2961,27000,48201_2267219,ORNL,P,0,2,0,0,0,0.24,0.03,29.67854784,-95.51499622,A/AE,18.28568077,59.9923929,59.91101,61.56843,62.01145,63.06636
1413198,488808652,76X6MHR2+94P-3-2-4-3,4.82E+14,RES,RES1-2SNB,W,2,3528,no_basement,1.5,1995,356087.587,178043.793,27000,48201_2382249,Bing,P,0,2,0,1,0,0.24,0.03,29.6909515,-95.4496835,A/AE,14.4761095,47.49379911,47.64087,49.9007,51.84921,53.33487
1417897,488813327,76X6MGMP+QX9-5-4-5-4,4.82E+14,RES,RES1-2SNB,W,2,4797,no_basement,0.5,1959,434615.273,217307.636,27000,48201_2384813,Bing,P,0,2,0,0,0,0.24,0.03,29.68441692,-95.46251846,A/AE,15.66557026,51.39622953,51.42744,53.55084,55.05553,56.44829
1417900,488813330,76X6MGMQ+WFJ-6-3-5-4,4.82E+14,RES,RES1-1SNB,W,1,4668,no_basement,1.5,1959,338035.61,169017.805,27000,48201_2384817,Bing,P,0,2,1,1,1,0.24,0.03,29.68484018,-95.46136981,A/AE,15.53747368,50.97596514,51.46653,53.6223,55.12012,56.51717
1417902,488813332,76X6MGMP+PWF-6-3-4-2,4.82E+14,RES,RES1-2SNB,W,2,4170,no_basement,1.5,1959,400009.939,200004.969,27000,48201_2384819,Bing,P,0,2,0,1,0,0.24,0.03,29.68431974,-95.46270227,A/AE,15.6499567,51.34500395,51.42036,53.53788,55.04383,56.4358
1417904,488813334,76X6MGMQ+R5J-6-5-6-5,4.82E+14,RES,RES1-2SNB,W,2,6809,no_basement,1.5,1959,548374.31,274187.155,27000,48201_2384821,Bing,P,0,3,1,1,1,0.24,0.03,29.68459449,-95.46209473,A/AE,15.70028782,51.51013229,51.44162,53.57675,55.07895,56.47327
1417905,488813335,76X6MGMQ+V76-5-5-5-5,4.82E+14,RES,RES1-1SNB,W,1,5671,no_basement,1.5,1959,385242.372,192621.186,27000,48201_2384822,Bing,P,0,3,1,1,1,0.24,0.03,29.6846734,-95.46187222,A/AE,15.61272907,51.22286605,51.44871,53.58971,55.09066,56.48576
1417906,488813336,76X6MGMQ+V9J-5-4-4-3,4.82E+14,RES,RES1-1SNB,C,1,1999,no_basement,0.5,1959,252029.957,126014.978,27000,48201_2384823,Bing,P,0,2,0,0,0,0.24,0.03,29.68471931,-95.46160978,A/AE,15.56813812,51.07657028,51.45937,53.60922,55.10829,56.50456
1419162,488814639,76X6MGHP+C9G-3-3-4-4,4.82E+14,RES,RES1-1SNB,W,1,4204,no_basement,1.5,1961,370690.794,185345.397,27000,48201_2385250,Bing,P,0,4,1,3,1,0.24,0.03,29.67855012,-95.46405723,A/AE,15.2784214,50.12605607,51.44135,53.5395,55.04404,56.43439
1419163,488814640,76X6MGHP+96X-6-5-5-5,4.82E+14,RES,RES1-1SNB,W,1,3637,no_basement,0.5,1961,360843.812,180421.906,27000,48201_2385252,Bing,P,0,4,1,3,1,0.24,0.03,29.67849486,-95.46439419,A/AE,15.31140709,50.23427683,51.47197,53.57476,55.0752,56.4667
1419164,488814641,76X6MGHP+76H-5-5-5-3,4.82E+14,RES,RES1-1SNB,W,1,2996,no_basement,1.5,1961,320143.679,160071.839,27000,48201_2385253,Bing,P,0,4,1,2,1,0.24,0.03,29.67819114,-95.46437593,A/AE,15.48580074,50.80643451,51.47272,53.57563,55.07597,56.4675
1419187,488814642,76X6MGHP+6F2-6-4-6-5,4.82E+14,RES,RES1-1SNB,W,1,4602,no_basement,0.5,1961,343572.747,171786.373,27000,48201_2385254,Bing,P,0,3,0,2,0,0.24,0.03,29.67801299,-95.4638721,A/AE,15.10139656,49.54526589,51.42221,53.51748,55.02458,56.41421
1419189,488814644,76X6MGHP+8C7-6-4-6-5,4.82E+14,RES,RES1-1SWB,W,1,5029,basement,2,1961,398568.366,199284.183,27000,48201_2385255,Bing,P,0,3,0,2,0,0.24,0.03,29.67829126,-95.46396051,A/AE,15.33020687,50.29595591,51.43178,53.52849,55.03431,56.4243
1419190,488814645,76X6MGHP+57H-6-5-6-4,4.82E+14,RES,RES1-1SNB,W,1,4934,no_basement,0.5,1961,335176.488,167588.244,27000,48201_2385256,Bing,P,0,4,1,2,1,0.24,0.03,29.67792679,-95.46425715,A/AE,15.25777912,50.05833205,51.46316,53.56462,55.06624,56.45741
1420118,488815571,76X6MGFM+XFX-2-3-2-3,4.82E+14,RES,RES1-2SWB,W,2,3015,basement,2,1961,351001.671,175500.835,27000,48201_2385841,Bing,P,0,2,0,1,0,0.24,0.03,29.67499496,-95.46625922,A/AE,15.51582241,50.9049308,51.59873,53.6925,55.17788,56.5744
1420119,488815573,76X6MGGP+892-4-4-6-5,4.82E+14,RES,RES1-2SNB,W,2,4299,no_basement,1.5,1961,407675.208,203837.604,27000,48201_2385844,Bing,P,0,2,0,1,0,0.24,0.03,29.67575215,-95.46411539,A/AE,15.57140255,51.08728034,51.43778,53.5354,55.04042,56.43063
1420120,488815575,76X6MGGM+5WP-3-4-3-4,4.82E+14,RES,RES1-2SNB,W,2,3682,no_basement,1.5,1961,367351.166,183675.583,27000,48201_2385845,Bing,P,0,3,1,2,1,0.24,0.03,29.6754655,-95.4651755,A/AE,15.50098038,50.85623646,51.5496,53.66415,55.15419,56.54861
1420121,488815577,76X6MGGP+625-5-4-7-4,4.82E+14,RES,RES1-1SNB,W,1,3766,no_basement,0.5,1961,368142.121,184071.06,27000,48201_2385846,Bing,P,0,3,1,2,1,0.24,0.03,29.67550551,-95.46489625,A/AE,15.54489708,51.00032013,51.51931,53.62926,55.12337,56.51665
1420122,488815580,76X6MGGM+4H7-4-5-4-4,4.82E+14,RES,RES1-1SNB,W,1,3909,no_basement,0.5,1961,375792.113,187896.056,27000,48201_2385847,Bing,P,0,3,1,2,1,0.24,0.03,29.67529893,-95.46607595,A/AE,15.47800446,50.78085614,51.59238,53.69162,55.17741,56.57364
1420124,488815584,76X6MGGP+598-4-4-4-5,4.82E+14,RES,RES1-1SNB,W,1,4311,no_basement,1.5,1961,364457.863,182228.931,27000,48201_2385849,Bing,P,0,2,0,1,0,0.24,0.03,29.67540862,-95.46405677,A/AE,15.53295994,50.96115628,51.43861,53.53635,55.04126,56.43151
1420125,488815586,76X6MGGP+328-4-4-4-4,4.82E+14,RES,RES1-2SNB,W,2,4940,no_basement,1.5,1961,442877.767,221438.883,27000,48201_2385850,Bing,P,0,3,1,2,1,0.24,0.03,29.6751569,-95.46493038,A/AE,15.67310238,51.42094121,51.51994,53.62999,55.124,56.51731
1420126,488815588,76X6MGGP+47C-5-4-4-4,4.82E+14,RES,RES1-1SNB,W,1,3729,no_basement,0.5,1961,366087.348,183043.674,27000,48201_2385851,Bing,P,0,2,0,1,0,0.24,0.03,29.67532204,-95.46434616,A/AE,15.63222218,51.2868198,51.46914,53.5715,55.07232,56.46371
1420127,488815590,76X6MGGM+4RM-6-5-7-3,4.82E+14,RES,RES1-1SNB,W,1,2838,no_basement,0.5,1961,309183.236,154591.618,27000,48201_2385852,Bing,P,0,2,0,1,0,0.24,0.03,29.67534842,-95.46543819,A/AE,15.47650146,50.77592507,51.57373,53.68902,55.17603,56.57139
1420155,488815600,76X6MGGM+2WP-4-4-4-6,4.82E+14,RES,RES1-1SNB,W,1,2474,no_basement,0.5,1961,284466.601,142233.3,27000,48201_2385856,Bing,P,0,3,1,2,1,0.24,0.03,29.67508312,-95.46518266,A/AE,15.584342,51.12973262,51.55039,53.66505,55.15498,56.54943
1420157,488815604,76X6MGGP+456-4-4-5-4,4.82E+14,RES,RES1-2SNB,W,2,4129,no_basement,1.5,1961,397514.505,198757.252,27000,48201_2385859,Bing,P,0,2,0,1,0,0.24,0.03,29.67527611,-95.4646155,A/AE,15.55291367,51.02662127,51.48933,53.59475,55.09287,56.48502
1422161,488817599,76X6MGJF+7G6-2-2-2-3,4.82E+14,RES,RES1-2SNB,W,2,2746,no_basement,0.5,1960,301543.966,150771.983,27000,48201_2388147,Bing,P,0,3,1,1,1,0.24,0.03,29.68065624,-95.47624463,A/AE,16.09329414,52.79952316,52.99158,54.87059,56.00344,57.32323
1421795,488817618,76X6MGJG+6G3-4-3-3-5,4.82E+14,RES,RES1-1SNB,M,1,3774,no_basement,1.5,1960,368582.32,184291.16,27000,48201_2388155,Bing,P,0,3,1,2,1,0.24,0.03,29.68052317,-95.47371606,A/AE,16.04178047,52.63051504,52.89405,54.80161,55.95817,57.29022
1421796,488817619,76X6MGJG+877-5-4-6-4,4.82E+14,RES,RES1-1SNB,W,1,3084,no_basement,0.5,1960,325962.282,162981.141,27000,48201_2388156,Bing,P,0,2,0,1,0,0.24,0.03,29.6807902,-95.47433138,A/AE,16.13209152,52.92681115,52.91529,54.81596,55.97302,57.3085
1421797,488817620,76X6MGJG+6J8-6-3-4-5,4.82E+14,RES,RES1-1SNB,C,1,3268,no_basement,0.5,1960,337886.703,168943.351,27000,48201_2388157,Bing,P,0,2,0,1,0,0.24,0.03,29.68054095,-95.47343549,A/AE,16.10819626,52.84841461,52.88776,54.79736,55.95377,57.28481
1421798,488817621,76X6MGJG+89X-3-3-3-4,4.82E+14,RES,RES1-2SNB,W,2,4190,no_basement,0.5,1960,401216.864,200608.432,27000,48201_2388158,Bing,P,0,2,0,1,0,0.24,0.03,29.68086578,-95.47402986,A/AE,15.99980831,52.4928111,52.90611,54.80976,55.96661,57.3006
1421802,488817625,76X6MGJG+57J-5-3-4-3,4.82E+14,RES,RES1-2SWB,W,2,3921,basement,2,1960,464615.62,232307.81,27000,48201_2388163,Bing,P,0,2,0,1,0,0.24,0.03,29.68047127,-95.47434925,A/AE,16.25440598,53.3281053,52.91559,54.81617,55.97324,57.30876
1421804,488817627,76X6MGJF+7WH-3-4-4-4,4.82E+14,RES,RES1-1SNB,W,1,2848,no_basement,0.5,1960,309896.484,154948.242,27000,48201_2388165,Bing,P,0,3,1,2,1,0.24,0.03,29.68068712,-95.47514043,A/AE,16.1579895,53.01177828,52.93962,54.83241,55.99005,57.32944
1422537,488817969,76X6MGHF+HVC-3-4-3-4,4.82E+14,RES,RES1-1SNB,W,1,3305,no_basement,0.5,1960,340327.714,170163.857,27000,48201_2388498,Bing,P,0,3,1,2,1,0.24,0.03,29.67894293,-95.47536962,A/AE,16.02921104,52.58927676,52.94416,54.83547,55.99323,57.33335
1422538,488817971,76X6MGHF+HJ3-4-4-6-4,4.82E+14,RES,RES1-2SNB,W,2,4042,no_basement,0.5,1960,392124.755,196062.377,27000,48201_2388500,Bing,P,0,2,0,1,0,0.24,0.03,29.67888561,-95.47596011,A/AE,16.06651306,52.71165871,52.96627,54.85109,56.00361,57.34109
1422539,488817973,76X6MGHF+HP9-3-4-4-3,4.82E+14,RES,RES1-2SNB,W,2,4446,no_basement,0.5,1960,416065.531,208032.765,27000,48201_2388501,Bing,P,0,3,0,1,0,0.24,0.03,29.67890657,-95.47562825,A/AE,16.03063774,52.59395753,52.95311,54.84152,55.99949,57.34106
1422546,488818475,76X6MGHG+H3X-5-4-4-4,4.82E+14,RES,RES1-1SNB,W,1,2489,no_basement,0.5,1960,285557.277,142778.638,27000,48201_2388508,Bing,P,0,3,0,1,0,0.24,0.03,29.67899518,-95.47475683,A/AE,16.032547,52.60022149,52.92596,54.82318,55.9805,57.3177
1422549,488818480,76X6MGHG+J8M-5-4-6-5,4.82E+14,RES,RES1-1SNB,W,1,3488,no_basement,0.5,1960,351945.004,175972.502,27000,48201_2388510,Bing,P,0,3,1,2,1,0.24,0.03,29.67908198,-95.4742128,A/AE,15.97799015,52.42122921,52.91073,54.81288,55.96983,57.30457
1423078,488818482,76X6MGHG+J66-4-3-4-3,4.82E+14,RES,RES1-1SNB,W,1,2506,no_basement,0.5,1960,286784.139,143392.069,27000,48201_2388512,Bing,P,0,3,1,2,1,0.24,0.03,29.67903864,-95.47448755,A/AE,16.03608322,52.61182328,52.91983,54.81903,55.9762,57.31241
1423079,488818483,76X6MGHF+GGC-6-4-6-3,4.82E+14,RES,RES1-1SNB,W,1,3770,no_basement,0.5,1960,368362.402,184181.201,27000,48201_2388515,Bing,P,0,3,1,2,1,0.24,0.03,29.67882311,-95.4762257,A/AE,16.13284683,52.9292892,52.98794,54.86779,56.00347,57.32579
1423473,488818933,76X6MGVC+29M-4-4-4-4,4.82E+14,RES,RES1-2SNB,W,2,6683,no_basement,1.5,1995,541801.855,270900.927,27000,48201_2389248,Bing,P,0,2,0,1,0,0.24,0.03,29.69257979,-95.47907932,A/AE,16.70111847,54.79369752,54.57292,56.05725,56.86827,58.36272
1423499,488818941,76X6MGVC+2JG-2-4-3-4,4.82E+14,RES,RES1-1SNB,W,1,1674,no_basement,0.5,1995,224631.287,112315.643,27000,48201_2389254,Bing,P,0,3,1,2,1,0.24,0.03,29.69255386,-95.47842364,A/AE,16.52627563,54.22006615,54.54752,56.02893,56.8419,58.33871
1423505,488818953,76X6MGVC+2GR-5-4-5-5,4.82E+14,RES,RES1-1SNB,C,1,7784,no_basement,1.5,1995,528782.688,264391.344,27000,48201_2389260,Bing,P,0,2,0,1,0,0.24,0.03,29.69260956,-95.47873815,A/AE,16.44739342,53.96126622,54.56022,56.04309,56.85509,58.35072
1423514,488818968,76X6MGVF+22W-10-5-4-4,4.82E+14,RES,RES1-1SNB,W,1,3902,no_basement,0.5,1995,375428.417,187714.208,27000,48201_2389269,Bing,P,0,2,0,1,0,0.24,0.03,29.69260665,-95.47742985,A/AE,16.44706154,53.96017738,54.50737,55.9907,56.80865,58.31098
1424629,488820058,76X6MGF9+9RQ-2-2-2-1,4.82E+14,RES,RES1-2SNB,W,2,2443,no_basement,0.5,1964,283635.839,141817.919,27000,48201_2389838,Bing,P,0,2,0,1,0,0.24,0.03,29.67345884,-95.48037833,A/AE,16.58462906,54.4115144,54.66706,56.16218,56.96598,58.45166
1504290,488899771,76X6PPH8+3P4-3-2-3-2,4.82E+14,RES,RES1-1SNB,C,1,1598,no_basement,1.5,1948,142400.477,71200.2387,27000,48201_2457714,NGA,P,0,2,0,1,0,0.24,0.03,29.72763371,-95.28316718,A/AE,3.263027906,10.70547248,10.93135,13.46676,14.63163,17.45934
1504294,488899779,76X6PPH8+4QM-2-2-2-2,4.82E+14,RES,RES1-1SNB,C,1,926,no_basement,1.5,1948,89073.5253,44536.7626,27000,48201_2457718,NGA,P,0,3,1,1,1,0.24,0.03,29.72784308,-95.2830778,A/AE,3.268183947,10.72238862,10.92297,13.4618,14.629,17.4631
1504299,488899787,76X6PPH8+5QX-2-2-2-2,4.82E+14,RES,RES1-1SNB,C,1,926,no_basement,1.5,1948,89073.5253,44536.7626,27000,48201_2457723,NGA,P,0,3,1,2,1,0.24,0.03,29.72799349,-95.28300763,A/AE,3.407276392,11.17872868,10.91437,13.4567,14.62631,17.46696
1525779,488921250,76X6PPG8+QJG-3-2-2-2,4.82E+14,RES,RES1-1SNB,W,1,1342,no_basement,1.5,1948,128248.535,64124.2679,27000,48201_2475785,NGA,P,0,3,0,2,0,0.24,0.03,29.7269473,-95.283422,A/AE,3.122803688,10.24541925,10.97199,13.49956,14.65807,17.46893
1527829,488923295,76X6PPG8+RMR-4-3-5-3,4.82E+14,RES,RES1-1SNB,C,1,1200,no_basement,1.5,1948,103256.64,51628.32,27000,48201_2475791,NGA,P,0,4,1,2,1,0.24,0.03,29.72710104,-95.28336307,A/AE,2.977200508,9.767718515,10.94867,13.47702,14.63706,17.45157
1527831,488923297,76X6PPG8+VMW-2-2-2-2,4.82E+14,RES,RES1-1SNB,W,1,648,no_basement,1.5,1948,70510.1552,35255.0776,27000,48201_2475793,NGA,P,0,3,1,2,1,0.24,0.03,29.72724297,-95.28328574,A/AE,2.515667439,8.253502359,10.94483,13.47475,14.63585,17.45329
1527834,488923303,76X6PPG8+WJP-2-2-3-2,4.82E+14,RES,RES1-1SNB,C,1,980,no_basement,1.5,1948,106813.257,53406.6288,27000,48201_2475796,NGA,P,0,4,1,2,1,0.24,0.03,29.72732589,-95.28343053,A/AE,3.358849049,11.01984631,10.94669,13.47585,14.63644,17.45246
